Clustername 1,Clustername 2,Raw distance,Squared similarity,Jaccard index,DSS index,Adjacency index,raw DSS non-anchor,raw DSS anchor,Non-anchor domains,Anchor domains,Combined group,Shared group,sampleID,junk,contigregion,junk2,junk3,fileext,cluster1,junk_1,contigregion_1,cluster2
AS230_contigs.fa_antismashcontig00003.region001_AS230_contigs.fa_antismash,USHLN06_contigs.fa_antismashcontig00004.region001_USHLN06_contigs.fa_antismash,0.1612857580184936,0.7034415602684021,0.8181818127632141,0.8387142419815063,0.7560975551605225,0.1721808612346649,0.1286004334688186,36,3,NRPS - NRPS,NRPS,AS230,contigs.fa,antismashcontig00003.region001,USHLN06,contigs.fa,antismash,AS230,contigs.fa,antismashcontig00004.region001,USHLN06
AS124_contigs.fa_antismashcontig00004.region001_AS124_contigs.fa_antismash,MMO-43_contigs.fa_antismashcontig00004.region001_MMO-43_contigs.fa_antismash,0.0,1.0,1.0,1.0,1.0,0.0,0.0,49,3,NRPS - NRPS,NRPS,AS124,contigs.fa,antismashcontig00004.region001,MMO-43,contigs.fa,antismash,AS124,contigs.fa,antismashcontig00004.region001,MMO-43
USHLN165_contigs.fa_antismashcontig00002.region001_USHLN165_contigs.fa_antismash,USHLN298_contigs.fa_antismashcontig00004.region001_USHLN298_contigs.fa_antismash,0.0726604759693145,0.8599585890769958,1.0,0.927339494228363,1.0,0.057899635285139,0.1501549035310745,63,3,NRPS - NRPS,NRPS,USHLN165,contigs.fa,antismashcontig00002.region001,USHLN298,contigs.fa,antismash,USHLN165,contigs.fa,antismashcontig00004.region001,USHLN298
HN049_contigs.fa_antismashcontig00004.region001_HN049_contigs.fa_antismash,HN065_contigs.fa_antismashcontig00004.region001_HN065_contigs.fa_antismash,0.0,1.0,1.0,1.0,1.0,0.0,0.0,49,3,NRPS - NRPS,NRPS,HN049,contigs.fa,antismashcontig00004.region001,HN065,contigs.fa,antismash,HN049,contigs.fa,antismashcontig00004.region001,HN065
HN093_contigs.fa_antismashcontig00007.region001_HN093_contigs.fa_antismash,MMO-131_contigs.fa_antismashcontig00009.region001_MMO-131_contigs.fa_antismash,0.0,1.0,1.0,1.0,1.0,0.0,0.0,50,4,NRPS.hserlactone - NRPS.hserlactone,NRPS.hserlactone,HN093,contigs.fa,antismashcontig00007.region001,MMO-131,contigs.fa,antismash,HN093,contigs.fa,antismashcontig00009.region001,MMO-131
MMO-38_contigs.fa_antismashcontig00003.region001_MMO-38_contigs.fa_antismash,USMM061_contigs.fa_antismashcontig00003.region001_USMM061_contigs.fa_antismash,3.516421566018835e-05,0.999929666519165,1.0,0.9999648332595824,1.0,4.414231443661265e-05,0.0,47,3,NRPS - NRPS,NRPS,MMO-38,contigs.fa,antismashcontig00003.region001,USMM061,contigs.fa,antismash,MMO-38,contigs.fa,antismashcontig00003.region001,USMM061
MMO-44_contigs.fa_antismashcontig00001.region001_MMO-44_contigs.fa_antismash,S242_contigs.fa_antismashcontig00007.region001_S242_contigs.fa_antismash,0.0489724949002265,0.9044533371925354,1.0,0.951027512550354,1.0,0.0313892140984535,0.0726000294089317,43,8,NRPS - NRPS,NRPS,MMO-44,contigs.fa,antismashcontig00001.region001,S242,contigs.fa,antismash,MMO-44,contigs.fa,antismashcontig00007.region001,S242
HN120_contigs.fa_antismashcontig00002.region001_HN120_contigs.fa_antismash,MMO-84_contigs.fa_antismashcontig00004.region001_MMO-84_contigs.fa_antismash,0.0986723527312278,0.8123915195465088,0.93478262424469,0.901327669620514,0.8518518805503845,0.0992951840162277,0.0961290970444679,49,3,NRPS - NRPS,NRPS,HN120,contigs.fa,antismashcontig00002.region001,MMO-84,contigs.fa,antismash,HN120,contigs.fa,antismashcontig00004.region001,MMO-84
MMO-119_contigs.fa_antismashcontig00003.region001_MMO-119_contigs.fa_antismash,MMO-84_contigs.fa_antismashcontig00004.region001_MMO-84_contigs.fa_antismash,0.0688258707523346,0.8670852780342102,0.9555555582046508,0.9311741590499878,0.9215686321258544,0.0600461475551128,0.1032131090760231,47,3,NRPS - NRPS,NRPS,MMO-119,contigs.fa,antismashcontig00003.region001,MMO-84,contigs.fa,antismash,MMO-119,contigs.fa,antismashcontig00004.region001,MMO-84
AS222_contigs.fa_antismashcontig00001.region001_AS222_contigs.fa_antismash,USHLN08_contigs.fa_antismashcontig00002.region001_USHLN08_contigs.fa_antismash,0.2929300963878631,0.4999478459358215,0.5714285969734192,0.7070698738098145,0.5111111402511597,0.2216856777667999,0.399796724319458,66,11,NRPS - NRPS,NRPS,AS222,contigs.fa,antismashcontig00001.region001,USHLN08,contigs.fa,antismash,AS222,contigs.fa,antismashcontig00002.region001,USHLN08
HN087_contigs.fa_antismashcontig00003.region001_HN087_contigs.fa_antismash,VD12_contigs.fa_antismashcontig00077.region001_VD12_contigs.fa_antismash,0.1719249188899994,0.6857083439826965,0.8181818127632141,0.828075110912323,0.739130437374115,0.1955154538154602,0.1158973798155784,19,2,NRPS - NRPS,NRPS,HN087,contigs.fa,antismashcontig00003.region001,VD12,contigs.fa,antismash,HN087,contigs.fa,antismashcontig00077.region001,VD12
AS216_contigs.fa_antismashcontig00001.region001_AS216_contigs.fa_antismash,USHLN191_contigs.fa_antismashcontig00004.region001_USHLN191_contigs.fa_antismash,0.1728136390447616,0.6842373013496399,0.800000011920929,0.8271863460540771,0.7454545497894287,0.1974420845508575,0.0619856230914592,54,3,NRPS - NRPS,NRPS,AS216,contigs.fa,antismashcontig00001.region001,USHLN191,contigs.fa,antismash,AS216,contigs.fa,antismashcontig00004.region001,USHLN191
AS222_contigs.fa_antismashcontig00003.region001_AS222_contigs.fa_antismash,USMM084_contigs.fa_antismashcontig00014.region001_USMM084_contigs.fa_antismash,0.0296153407543897,0.9416463971138,0.6666666865348816,0.9703846573829652,0.7272727489471436,0.01897394657135,0.0369312986731529,22,8,NRPS - NRPS,NRPS,AS222,contigs.fa,antismashcontig00003.region001,USMM084,contigs.fa,antismash,AS222,contigs.fa,antismashcontig00014.region001,USMM084
BGC0000407,USHLN190_contigs.fa_antismashcontig00003.region003_USHLN190_contigs.fa_antismash,0.1615917533636093,0.702928364276886,1.0,0.8384082317352295,1.0,0.0188838988542556,0.1972687244415283,12,12,NRPS - NRPS,NRPS,BGC0000407,,,USHLN190,contigs.fa,antismash,BGC0000407,contigs.fa,antismashcontig00003.region003,USHLN190
HN007_contigs.fa_antismashcontig00004.region001_HN007_contigs.fa_antismash,USHLN296_contigs.fa_antismashcontig00009.region001_USHLN296_contigs.fa_antismash,0.1582026481628418,0.7086227536201477,0.8571428656578064,0.8417973518371582,0.7777777910232544,0.1735663414001464,0.1185131222009658,31,3,NRPS - NRPS,NRPS,HN007,contigs.fa,antismashcontig00004.region001,USHLN296,contigs.fa,antismash,HN007,contigs.fa,antismashcontig00009.region001,USHLN296
HN087_contigs.fa_antismashcontig00003.region001_HN087_contigs.fa_antismash,USHLN271_contigs.fa_antismashcontig00007.region001_USHLN271_contigs.fa_antismash,0.1427846252918243,0.7348182201385498,0.7586206793785095,0.8572153449058533,0.6315789222717285,0.1564583629369735,0.1097397655248642,29,3,NRPS - NRPS,NRPS,HN087,contigs.fa,antismashcontig00003.region001,USHLN271,contigs.fa,antismash,HN087,contigs.fa,antismashcontig00007.region001,USHLN271
HN124_contigs.fa_antismashcontig00002.region002_HN124_contigs.fa_antismash,USHLN296_contigs.fa_antismashcontig00009.region001_USHLN296_contigs.fa_antismash,0.1509934663772583,0.7208120822906494,0.8214285969734192,0.8490065336227417,0.7027027010917664,0.1692301481962204,0.105401799082756,30,3,NRPS - NRPS,NRPS,HN124,contigs.fa,antismashcontig00002.region002,USHLN296,contigs.fa,antismash,HN124,contigs.fa,antismashcontig00009.region001,USHLN296
MMO-116_contigs.fa_antismashcontig00003.region001_MMO-116_contigs.fa_antismash,MMO-89_contigs.fa_antismashcontig00004.region001_MMO-89_contigs.fa_antismash,0.0689150765538215,0.8669191598892212,0.9555555582046508,0.931084930896759,0.9215686321258544,0.0601581297814846,0.1032131090760231,47,3,NRPS - NRPS,NRPS,MMO-116,contigs.fa,antismashcontig00003.region001,MMO-89,contigs.fa,antismash,MMO-116,contigs.fa,antismashcontig00004.region001,MMO-89
USHLN32_contigs.fa_antismashcontig00003.region001_USHLN32_contigs.fa_antismash,USMM079_contigs.fa_antismashcontig00024.region001_USMM079_contigs.fa_antismash,0.0748601779341697,0.8558837175369263,0.982758641242981,0.925139844417572,0.9523809552192688,0.0718384832143783,0.0904722586274147,62,3,NRPS - NRPS,NRPS,USHLN32,contigs.fa,antismashcontig00003.region001,USMM079,contigs.fa,antismash,USHLN32,contigs.fa,antismashcontig00024.region001,USMM079
HN100_contigs.fa_antismashcontig00004.region001_HN100_contigs.fa_antismash,USMM063_contigs.fa_antismashcontig00003.region001_USMM063_contigs.fa_antismash,0.0993901789188385,0.811098039150238,0.9555555582046508,0.9006098508834839,0.9215686321258544,0.0984539538621902,0.1032131090760231,49,3,NRPS - NRPS,NRPS,HN100,contigs.fa,antismashcontig00004.region001,USMM063,contigs.fa,antismash,HN100,contigs.fa,antismashcontig00003.region001,USMM063
HN151_contigs.fa_antismashcontig00011.region001_HN151_contigs.fa_antismash,HN157_contigs.fa_antismashcontig00002.region002_HN157_contigs.fa_antismash,0.0,1.0,1.0,1.0,1.0,0.0,0.0,54,5,NRPS - NRPS,NRPS,HN151,contigs.fa,antismashcontig00011.region001,HN157,contigs.fa,antismash,HN151,contigs.fa,antismashcontig00002.region002,HN157
AS170_contigs.fa_antismashcontig00003.region001_AS170_contigs.fa_antismash,MMO-102_contigs.fa_antismashcontig00005.region002_MMO-102_contigs.fa_antismash,0.2635307013988495,0.542387068271637,0.8070175647735596,0.7364693284034729,0.7333333492279053,0.2063379287719726,0.3493198454380035,60,10,NRPS - NRPS,NRPS,AS170,contigs.fa,antismashcontig00003.region001,MMO-102,contigs.fa,antismash,AS170,contigs.fa,antismashcontig00005.region002,MMO-102
M50_contigs.fa_antismashcontig00103.region001_M50_contigs.fa_antismash,USMM064_contigs.fa_antismashcontig00003.region001_USMM064_contigs.fa_antismash,0.1675189882516861,0.6930246353149414,1.0,0.8324810266494751,1.0,0.1542506217956543,0.1890800893306732,13,2,NRPS - NRPS,NRPS,M50,contigs.fa,antismashcontig00103.region001,USMM064,contigs.fa,antismash,M50,contigs.fa,antismashcontig00003.region001,USMM064
HN034_contigs.fa_antismashcontig00001.region002_HN034_contigs.fa_antismash,MMO-128_contigs.fa_antismashcontig00002.region001_MMO-128_contigs.fa_antismash,0.109207272529602,0.793511688709259,0.901960790157318,0.890792727470398,0.8474576473236084,0.1009173169732093,0.1307611465454101,52,5,redox-cofactor.NRPS - redox-cofactor.NRPS,redox-cofactor.NRPS,HN034,contigs.fa,antismashcontig00001.region002,MMO-128,contigs.fa,antismash,HN034,contigs.fa,antismashcontig00002.region001,MMO-128
MMO-88_contigs.fa_antismashcontig00004.region001_MMO-88_contigs.fa_antismash,USMM054_contigs.fa_antismashcontig00003.region001_USMM054_contigs.fa_antismash,0.0993901789188385,0.811098039150238,0.9555555582046508,0.9006098508834839,0.9215686321258544,0.0984539538621902,0.1032131090760231,49,3,NRPS - NRPS,NRPS,MMO-88,contigs.fa,antismashcontig00004.region001,USMM054,contigs.fa,antismash,MMO-88,contigs.fa,antismashcontig00003.region001,USMM054
HN065_contigs.fa_antismashcontig00004.region001_HN065_contigs.fa_antismash,VD5_contigs.fa_antismashcontig00003.region001_VD5_contigs.fa_antismash,0.2728846073150635,0.5286967754364014,0.7058823704719543,0.7271153926849365,0.5806451439857483,0.3083518445491791,0.1251044571399688,50,3,NRPS - NRPS,NRPS,HN065,contigs.fa,antismashcontig00004.region001,VD5,contigs.fa,antismash,HN065,contigs.fa,antismashcontig00003.region001,VD5
USHLN159_contigs.fa_antismashcontig00003.region001_USHLN159_contigs.fa_antismash,VD30_contigs.fa_antismashcontig00004.region001_VD30_contigs.fa_antismash,0.013313497416675,0.973550260066986,1.0,0.9866865277290344,1.0,0.0138607360422611,0.0104860970750451,62,3,NRPS - NRPS,NRPS,USHLN159,contigs.fa,antismashcontig00003.region001,VD30,contigs.fa,antismash,USHLN159,contigs.fa,antismashcontig00004.region001,VD30
BGC0001059,USHLN193_contigs.fa_antismashcontig00007.region001_USHLN193_contigs.fa_antismash,0.0687443614006042,0.8672370910644531,0.78125,0.9312556385993958,0.7857142686843872,0.145952969789505,0.0204889811575412,55,22,T1PKS.NRPS - ladderane.T1PKS.NRPS,,BGC0001059,,,USHLN193,contigs.fa,antismash,BGC0001059,contigs.fa,antismashcontig00007.region001,USHLN193
AS085_contigs.fa_antismashcontig00008.region001_AS085_contigs.fa_antismash,USHLN164_contigs.fa_antismashcontig00003.region001_USHLN164_contigs.fa_antismash,0.1874723434448242,0.6602011919021606,0.8571428656578064,0.8125276565551758,0.8115941882133484,0.1779033094644546,0.2377098500728607,63,3,NRPS - NRPS,NRPS,AS085,contigs.fa,antismashcontig00008.region001,USHLN164,contigs.fa,antismash,AS085,contigs.fa,antismashcontig00003.region001,USHLN164
USHLN199_contigs.fa_antismashcontig00003.region001_USHLN199_contigs.fa_antismash,USMM079_contigs.fa_antismashcontig00024.region001_USMM079_contigs.fa_antismash,0.0905041024088859,0.8271827697753906,0.982758641242981,0.9094958901405334,0.9523809552192688,0.0755200982093811,0.1679214984178543,62,3,NRPS - NRPS,NRPS,USHLN199,contigs.fa,antismashcontig00003.region001,USMM079,contigs.fa,antismash,USHLN199,contigs.fa,antismashcontig00024.region001,USMM079
AS085_contigs.fa_antismashcontig00008.region001_AS085_contigs.fa_antismash,AS139_contigs.fa_antismashcontig00008.region001_AS139_contigs.fa_antismash,0.0430112518370151,0.915827453136444,0.9661017060279846,0.9569887518882751,0.9375,0.0471638180315494,0.0212102998048067,63,3,NRPS - NRPS,NRPS,AS085,contigs.fa,antismashcontig00008.region001,AS139,contigs.fa,antismash,AS085,contigs.fa,antismashcontig00008.region001,AS139
HN065_contigs.fa_antismashcontig00004.region001_HN065_contigs.fa_antismash,HN091_contigs.fa_antismashcontig00003.region001_HN091_contigs.fa_antismash,0.0993561670184135,0.8111593127250671,0.9555555582046508,0.9006438255310059,0.9215686321258544,0.0984116122126579,0.1032131090760231,49,3,NRPS - NRPS,NRPS,HN065,contigs.fa,antismashcontig00004.region001,HN091,contigs.fa,antismash,HN065,contigs.fa,antismashcontig00003.region001,HN091
AS129_contigs.fa_antismashcontig00004.region002_AS129_contigs.fa_antismash,USHLN298_contigs.fa_antismashcontig00004.region001_USHLN298_contigs.fa_antismash,0.0674988850951194,0.8695583343505859,1.0,0.9325011372566224,1.0,0.0546118132770061,0.1351559907197952,63,3,NRPS - NRPS,NRPS,AS129,contigs.fa,antismashcontig00004.region002,USHLN298,contigs.fa,antismash,AS129,contigs.fa,antismashcontig00004.region001,USHLN298
HN120_contigs.fa_antismashcontig00002.region001_HN120_contigs.fa_antismash,USMM063_contigs.fa_antismashcontig00003.region001_USMM063_contigs.fa_antismash,0.055442314594984,0.8921892046928406,0.9772727489471436,0.9445576667785645,0.9215686321258544,0.0603919178247451,0.0352314412593841,49,3,NRPS - NRPS,NRPS,HN120,contigs.fa,antismashcontig00002.region001,USMM063,contigs.fa,antismash,HN120,contigs.fa,antismashcontig00003.region001,USMM063
AS142_contigs.fa_antismashcontig00004.region001_AS142_contigs.fa_antismash,USMM080_contigs.fa_antismashcontig00002.region001_USMM080_contigs.fa_antismash,0.086632564663887,0.8342400789260864,0.920634925365448,0.9133674502372742,0.8450704216957092,0.0668686777353286,0.1903929412364959,63,3,NRPS - NRPS,NRPS,AS142,contigs.fa,antismashcontig00004.region001,USMM080,contigs.fa,antismash,AS142,contigs.fa,antismashcontig00002.region001,USMM080
USHLN158_contigs.fa_antismashcontig00003.region001_USHLN158_contigs.fa_antismash,USHLN256_contigs.fa_antismashcontig00005.region001_USHLN256_contigs.fa_antismash,0.0820087119936943,0.8427079916000366,1.0,0.9179912805557252,1.0,0.0679182484745979,0.1548094451427459,62,3,NRPS - NRPS,NRPS,USHLN158,contigs.fa,antismashcontig00003.region001,USHLN256,contigs.fa,antismash,USHLN158,contigs.fa,antismashcontig00005.region001,USHLN256
USHLN177_contigs.fa_antismashcontig00002.region002_USHLN177_contigs.fa_antismash,USHLN271_contigs.fa_antismashcontig00007.region001_USHLN271_contigs.fa_antismash,0.0997272357344627,0.8104910254478455,0.8518518805503845,0.900272786617279,0.7428571581840515,0.1068916767835617,0.0830102115869522,28,3,NRPS - NRPS,NRPS,USHLN177,contigs.fa,antismashcontig00002.region002,USHLN271,contigs.fa,antismash,USHLN177,contigs.fa,antismashcontig00007.region001,USHLN271
HN007_contigs.fa_antismashcontig00004.region001_HN007_contigs.fa_antismash,USMM053_contigs.fa_antismashcontig00003.region001_USMM053_contigs.fa_antismash,0.0993901789188385,0.811098039150238,0.9555555582046508,0.9006098508834839,0.9215686321258544,0.0984539538621902,0.1032131090760231,49,3,NRPS - NRPS,NRPS,HN007,contigs.fa,antismashcontig00004.region001,USMM053,contigs.fa,antismash,HN007,contigs.fa,antismashcontig00003.region001,USMM053
USMM080_contigs.fa_antismashcontig00002.region001_USMM080_contigs.fa_antismash,USMM081_contigs.fa_antismashcontig00002.region001_USMM081_contigs.fa_antismash,0.0,1.0,1.0,1.0,1.0,0.0,0.0,68,3,NRPS - NRPS,NRPS,USMM080,contigs.fa,antismashcontig00002.region001,USMM081,contigs.fa,antismash,USMM080,contigs.fa,antismashcontig00002.region001,USMM081
AS212_contigs.fa_antismashcontig00001.region001_AS212_contigs.fa_antismash,USMM058_contigs.fa_antismashcontig00003.region001_USMM058_contigs.fa_antismash,0.2524662017822265,0.5588067770004272,0.6666666865348816,0.7475337982177734,0.5806451439857483,0.2878459990024566,0.1050503626465797,50,3,NRPS - NRPS,NRPS,AS212,contigs.fa,antismashcontig00001.region001,USMM058,contigs.fa,antismash,AS212,contigs.fa,antismashcontig00003.region001,USMM058
MMO-122_contigs.fa_antismashcontig00003.region001_MMO-122_contigs.fa_antismash,USHLN262_contigs.fa_antismashcontig00002.region001_USHLN262_contigs.fa_antismash,0.2774847745895386,0.5220282673835754,0.699999988079071,0.7225152254104614,0.5,0.3185651898384094,0.1097397655248642,49,3,NRPS - NRPS,NRPS,MMO-122,contigs.fa,antismashcontig00003.region001,USHLN262,contigs.fa,antismash,MMO-122,contigs.fa,antismashcontig00002.region001,USHLN262
AS124_contigs.fa_antismashcontig00004.region001_AS124_contigs.fa_antismash,HN007_contigs.fa_antismashcontig00004.region001_HN007_contigs.fa_antismash,0.0,1.0,1.0,1.0,1.0,0.0,0.0,49,3,NRPS - NRPS,NRPS,AS124,contigs.fa,antismashcontig00004.region001,HN007,contigs.fa,antismash,AS124,contigs.fa,antismashcontig00004.region001,HN007
MMO-43_contigs.fa_antismashcontig00004.region001_MMO-43_contigs.fa_antismash,USMM054_contigs.fa_antismashcontig00003.region001_USMM054_contigs.fa_antismash,0.0993901789188385,0.811098039150238,0.9555555582046508,0.9006098508834839,0.9215686321258544,0.0984539538621902,0.1032131090760231,49,3,NRPS - NRPS,NRPS,MMO-43,contigs.fa,antismashcontig00004.region001,USMM054,contigs.fa,antismash,MMO-43,contigs.fa,antismashcontig00003.region001,USMM054
USHLN261_contigs.fa_antismashcontig00006.region001_USHLN261_contigs.fa_antismash,USMM133_contigs.fa_antismashcontig00001.region001_USMM133_contigs.fa_antismash,0.0015151514671742,0.9969719648361206,1.0,0.9984848499298096,1.0,0.0016746411565691,0.0,38,1,NRPS-like - NRPS-like,NRPS-like,USHLN261,contigs.fa,antismashcontig00006.region001,USMM133,contigs.fa,antismash,USHLN261,contigs.fa,antismashcontig00001.region001,USMM133
AS214_contigs.fa_antismashcontig00009.region001_AS214_contigs.fa_antismash,HN118_contigs.fa_antismashcontig00023.region001_HN118_contigs.fa_antismash,0.153593897819519,0.7164033055305481,0.9615384340286256,0.846406102180481,0.8857142925262451,0.1401351541280746,0.1655572354793548,32,9,NRPS - NRPS,NRPS,AS214,contigs.fa,antismashcontig00009.region001,HN118,contigs.fa,antismash,AS214,contigs.fa,antismashcontig00023.region001,HN118
HN073_contigs.fa_antismashcontig00003.region001_HN073_contigs.fa_antismash,USHLN270_contigs.fa_antismashcontig00019.region001_USHLN270_contigs.fa_antismash,0.1497096568346023,0.7229936718940735,0.8214285969734192,0.8502903580665588,0.7027027010917664,0.1659563928842544,0.1090928018093109,30,3,NRPS - NRPS,NRPS,HN073,contigs.fa,antismashcontig00003.region001,USHLN270,contigs.fa,antismash,HN073,contigs.fa,antismashcontig00019.region001,USHLN270
