sampleID,contignumber,regionnumber,category,contig_edge,core_location,cutoff,detection_rule,product,protocluster_number,kind,genome_type,junk,internal_id,source_lab,sample_location,sample_source,mosquito_life_stage,mosquito_sex,mosquito_female_feeding_status,mosquito_tissue,mosquito_species,mosquito_strain_lab,sample_source,lab_field_derived,confirmed_growth_media,host_species_non_mosquito,life_stage_non_mosquito,sex_non_mosquito,tissue_non_mosquito,completeness,contamination,genome_size_bp,number_contigs,mean_contig_length_bp,longest_contig_bp,n50,avg_coverage,gtdb_domain,gtdb_parent,gtdb_class,gtdb_order,gtdb_family,gtdb_genus,gtdb_species
USHLN154,contig00003,region001,other,False,[10000:15835],10000.0,(HMGL-like and AMP-binding),betalactone,1.0,single,Isolate,,USHLN154,ValienteMoro_Claire,"Rhône,FR;Europe",mosquito,larvae,unk,,whole_body,Aedes_albopictus,,mosquito,field,LB,,,,,100.0,0.0,3024531.0,19.0,159185.0,889441.0,393924.0,277.0,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Microbacteriaceae,Leucobacter,Leucobacter sp001373475
USHLN154,contig00005,region001,NRPS,True,[13469:17456],5000.0,(AMP-binding and TIGR02353),NAPAA,1.0,single,Isolate,,USHLN154,ValienteMoro_Claire,"Rhône,FR;Europe",mosquito,larvae,unk,,whole_body,Aedes_albopictus,,mosquito,field,LB,,,,,100.0,0.0,3024531.0,19.0,159185.0,889441.0,393924.0,277.0,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Microbacteriaceae,Leucobacter,Leucobacter sp001373475
USHLN154,contig00006,region001,PKS,False,[20000:21146],20000.0,(Chal_sti_synt_C or Chal_sti_synt_N),T3PKS,1.0,single,Isolate,,USHLN154,ValienteMoro_Claire,"Rhône,FR;Europe",mosquito,larvae,unk,,whole_body,Aedes_albopictus,,mosquito,field,LB,,,,,100.0,0.0,3024531.0,19.0,159185.0,889441.0,393924.0,277.0,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Microbacteriaceae,Leucobacter,Leucobacter sp001373475
USHLN154,contig00007,region001,PKS,False,[20000:21242],20000.0,(Chal_sti_synt_C or Chal_sti_synt_N),T3PKS,1.0,single,Isolate,,USHLN154,ValienteMoro_Claire,"Rhône,FR;Europe",mosquito,larvae,unk,,whole_body,Aedes_albopictus,,mosquito,field,LB,,,,,100.0,0.0,3024531.0,19.0,159185.0,889441.0,393924.0,277.0,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Microbacteriaceae,Leucobacter,Leucobacter sp001373475
USHLN155,contig00004,region001,terpene,False,[10000:10993],20000.0,(Terpene_synth or Terpene_synth_C or phytoene_synt or Lycopene_cycl or terpene_cyclase or NapT7 or fung_ggpps or fung_ggpps2 or trichodiene_synth or TRI5),terpene,1.0,single,Isolate,,USHLN155,ValienteMoro_Claire,"Rhône,FR;Europe",mosquito,larvae,unk,,whole_body,Aedes_albopictus,,mosquito,field,LB,,,,,100.0,0.0,4331376.0,38.0,113983.0,654578.0,361919.0,168.0,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Cellulomonadaceae,Oerskovia,Oerskovia sp005937995
USHLN155,contig00005,region001,other,False,[10000:11056],20000.0,(mmyO or AvrD),furan,1.0,single,Isolate,,USHLN155,ValienteMoro_Claire,"Rhône,FR;Europe",mosquito,larvae,unk,,whole_body,Aedes_albopictus,,mosquito,field,LB,,,,,100.0,0.0,4331376.0,38.0,113983.0,654578.0,361919.0,168.0,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Cellulomonadaceae,Oerskovia,Oerskovia sp005937995
USHLN155,contig00008,region001,NRPS,False,[20000:44005],30000.0,(VibH_like or Cy_tandem or (cds(Condensation and AMP-binding) and ((IBH_Asp and not SBH_Asp) or IBH_His or TBH_Asp or CyanoBH_Asp1 or CyanoBH_Asp2 or IPL or SalSyn or (EntA and EntC) or (GrbD and GrbE) or (FbnL and FbnM) or PvdO or PvdP or (Orn_monoox and not (KtzT or MetRS-like)) or Lys_monoox or VbsL))),NRP-metallophore,1.0,chemical_hybrid,Isolate,,USHLN155,ValienteMoro_Claire,"Rhône,FR;Europe",mosquito,larvae,unk,,whole_body,Aedes_albopictus,,mosquito,field,LB,,,,,100.0,0.0,4331376.0,38.0,113983.0,654578.0,361919.0,168.0,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Cellulomonadaceae,Oerskovia,Oerskovia sp005937995
USHLN155,contig00010,region001,PKS,False,[20000:21170],20000.0,(Chal_sti_synt_C or Chal_sti_synt_N),T3PKS,1.0,single,Isolate,,USHLN155,ValienteMoro_Claire,"Rhône,FR;Europe",mosquito,larvae,unk,,whole_body,Aedes_albopictus,,mosquito,field,LB,,,,,100.0,0.0,4331376.0,38.0,113983.0,654578.0,361919.0,168.0,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Cellulomonadaceae,Oerskovia,Oerskovia sp005937995
USHLN155,contig00011,region001,NRPS,True,[19314:22482],0.0,cds((PP-binding or NAD_binding_4) and (AMP-binding or A-OX)),NRPS-like,1.0,single,Isolate,,USHLN155,ValienteMoro_Claire,"Rhône,FR;Europe",mosquito,larvae,unk,,whole_body,Aedes_albopictus,,mosquito,field,LB,,,,,100.0,0.0,4331376.0,38.0,113983.0,654578.0,361919.0,168.0,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Cellulomonadaceae,Oerskovia,Oerskovia sp005937995
USHLN157,contig00005,region001,RiPP,False,[10000:16283],20000.0,((YcaO or TIGR03604) and ((thio_amide and (PF06968 or PF04055 or PF07366)) or Lant_dehydr_C or Lant_dehydr_N or PF07366 or PF06968 or PF04055) or thiostrepton),thiopeptide,1.0,single,Isolate,,USHLN157,ValienteMoro_Claire,"Lyon_69100_Villeurbanne_Cedex,FR;Europe",mosquito,adults,female,non_blood_fed,midgut,Aedes_albopictus,Réunion,mosquito,lab,LB,,,,,100.0,0.72,6104761.0,164.0,37224.0,607148.0,186635.0,107.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella michiganensis
USHLN157,contig00010,region001,PKS,False,[20000:29477],20000.0,cds(PKS_AT and (PKS_KS or ene_KS or mod_KS or hyb_KS or itr_KS or tra_KS)),T1PKS,1.0,neighbouring,Isolate,,USHLN157,ValienteMoro_Claire,"Lyon_69100_Villeurbanne_Cedex,FR;Europe",mosquito,adults,female,non_blood_fed,midgut,Aedes_albopictus,Réunion,mosquito,lab,LB,,,,,100.0,0.72,6104761.0,164.0,37224.0,607148.0,186635.0,107.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella michiganensis
USHLN157,contig00012,region001,NRPS,True,[10690:27345],30000.0,(VibH_like or Cy_tandem or (cds(Condensation and AMP-binding) and ((IBH_Asp and not SBH_Asp) or IBH_His or TBH_Asp or CyanoBH_Asp1 or CyanoBH_Asp2 or IPL or SalSyn or (EntA and EntC) or (GrbD and GrbE) or (FbnL and FbnM) or PvdO or PvdP or (Orn_monoox and not (KtzT or MetRS-like)) or Lys_monoox or VbsL))),NRP-metallophore,1.0,chemical_hybrid,Isolate,,USHLN157,ValienteMoro_Claire,"Lyon_69100_Villeurbanne_Cedex,FR;Europe",mosquito,adults,female,non_blood_fed,midgut,Aedes_albopictus,Réunion,mosquito,lab,LB,,,,,100.0,0.72,6104761.0,164.0,37224.0,607148.0,186635.0,107.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella michiganensis
USHLN157,contig00019,region001,other,False,[20000:23597],20000.0,(APE_KS1 or APE_KS2),arylpolyene,1.0,single,Isolate,,USHLN157,ValienteMoro_Claire,"Lyon_69100_Villeurbanne_Cedex,FR;Europe",mosquito,adults,female,non_blood_fed,midgut,Aedes_albopictus,Réunion,mosquito,lab,LB,,,,,100.0,0.72,6104761.0,164.0,37224.0,607148.0,186635.0,107.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella michiganensis
USHLN157,contig00029,region001,RiPP,True,[5000:5624],20000.0,(strepbact or Antimicrobial14 or Bacteriocin_IId or BacteriocIIc_cy or Bacteriocin_II or Bacteriocin_IIi or Lactococcin or Antimicrobial17 or Lactococcin_972 or Bacteriocin_IIc or LcnG-beta or Cloacin or Linocin_M18 or TIGR03651 or TIGR03693 or TIGR03601 or TIGR03795 or TIGR03975 or DUF692 or TIGR01193 or (YcaO or TIGR03604)),RiPP-like,1.0,single,Isolate,,USHLN157,ValienteMoro_Claire,"Lyon_69100_Villeurbanne_Cedex,FR;Europe",mosquito,adults,female,non_blood_fed,midgut,Aedes_albopictus,Réunion,mosquito,lab,LB,,,,,100.0,0.72,6104761.0,164.0,37224.0,607148.0,186635.0,107.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella michiganensis
USHLN158,contig00002,region001,other,True,[10000:10615],20000.0,Autoind_synth,hserlactone,1.0,single,Isolate,,USHLN158,ValienteMoro_Claire,"Tamatave,MD;Africa",mosquito,adults,male,,whole_body,Aedes_albopictus,,mosquito,field,LB,,,,,99.98,0.16,4923297.0,58.0,84884.0,726185.0,642604.0,109.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pantoea,Pantoea dispersa
USHLN158,contig00002,region002,RiPP,False,[10000:12168],20000.0,"(cds(PF04055 and (TIGR04085 or SPASM)) and (TIGR02111 or TIGR03966) and minimum(1, [Bottromycin_Methyltransferase_RRE, Cyanobactin_D_RRE, Cytolysin_C_RRE, Goadsporin_CD_RRE, Heterocycloanthracin_C_RRE, Lanthipeptide_LanB_RRE, Lasso_Fused_RRE, Mycofactocin_RRE, NHLP_CD_RRE, Other_Sactipeptide_rSAM_RRE, Pantocin_Microcin_RRE, Plantazolicin_C_RRE, PlpY_RRE, PqqD_RRE, Proteusin_Epimerase_RRE, Proteusin_Methyltransferase_RRE, Quinohemoprotein_rSAM_RRE, Ranthipeptide_rSAM_RRE, Stand_Alone_Lasso_RRE, Streptide_RRE, Subtilosin_rSAM_RRE, Thiaglutamate_B_RRE, Thiaglutamate_G_RRE, Thiaglutamate_I_RRE, Thiopeptide_F_RRE, Thuricin_rSAM_RRE, Thurincin_rSAM_RRE, Trifolitoxin_RRE]))",redox-cofactor,1.0,single,Isolate,,USHLN158,ValienteMoro_Claire,"Tamatave,MD;Africa",mosquito,adults,male,,whole_body,Aedes_albopictus,,mosquito,field,LB,,,,,99.98,0.16,4923297.0,58.0,84884.0,726185.0,642604.0,109.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pantoea,Pantoea dispersa
USHLN158,contig00003,region001,NRPS,False,[20000:33695],30000.0,(VibH_like or Cy_tandem or (cds(Condensation and AMP-binding) and ((IBH_Asp and not SBH_Asp) or IBH_His or TBH_Asp or CyanoBH_Asp1 or CyanoBH_Asp2 or IPL or SalSyn or (EntA and EntC) or (GrbD and GrbE) or (FbnL and FbnM) or PvdO or PvdP or (Orn_monoox and not (KtzT or MetRS-like)) or Lys_monoox or VbsL))),NRP-metallophore,1.0,chemical_hybrid,Isolate,,USHLN158,ValienteMoro_Claire,"Tamatave,MD;Africa",mosquito,adults,male,,whole_body,Aedes_albopictus,,mosquito,field,LB,,,,,99.98,0.16,4923297.0,58.0,84884.0,726185.0,642604.0,109.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pantoea,Pantoea dispersa
USHLN158,contig00004,region001,RiPP,False,[10000:16234],20000.0,((YcaO or TIGR03604) and ((thio_amide and (PF06968 or PF04055 or PF07366)) or Lant_dehydr_C or Lant_dehydr_N or PF07366 or PF06968 or PF04055) or thiostrepton),thiopeptide,1.0,single,Isolate,,USHLN158,ValienteMoro_Claire,"Tamatave,MD;Africa",mosquito,adults,male,,whole_body,Aedes_albopictus,,mosquito,field,LB,,,,,99.98,0.16,4923297.0,58.0,84884.0,726185.0,642604.0,109.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pantoea,Pantoea dispersa
USHLN158,contig00005,region001,terpene,False,[10000:13574],20000.0,(Terpene_synth or Terpene_synth_C or phytoene_synt or Lycopene_cycl or terpene_cyclase or NapT7 or fung_ggpps or fung_ggpps2 or trichodiene_synth or TRI5),terpene,1.0,single,Isolate,,USHLN158,ValienteMoro_Claire,"Tamatave,MD;Africa",mosquito,adults,male,,whole_body,Aedes_albopictus,,mosquito,field,LB,,,,,99.98,0.16,4923297.0,58.0,84884.0,726185.0,642604.0,109.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pantoea,Pantoea dispersa
USHLN158,contig00007,region001,other,True,[30000:30783],30000.0,NasY,acyl_amino_acids,1.0,single,Isolate,,USHLN158,ValienteMoro_Claire,"Tamatave,MD;Africa",mosquito,adults,male,,whole_body,Aedes_albopictus,,mosquito,field,LB,,,,,99.98,0.16,4923297.0,58.0,84884.0,726185.0,642604.0,109.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pantoea,Pantoea dispersa
USHLN159,contig00001,region001,other,True,[10000:10615],20000.0,Autoind_synth,hserlactone,1.0,single,Isolate,,USHLN159,ValienteMoro_Claire,"Tamatave,MD;Africa",mosquito,adults,female,non_blood_fed,whole_body,Aedes_albopictus,,mosquito,field,LB,,,,,99.98,0.16,4925942.0,77.0,63973.0,697280.0,623820.0,111.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pantoea,Pantoea dispersa
USHLN159,contig00001,region002,RiPP,False,[10000:12168],20000.0,"(cds(PF04055 and (TIGR04085 or SPASM)) and (TIGR02111 or TIGR03966) and minimum(1, [Bottromycin_Methyltransferase_RRE, Cyanobactin_D_RRE, Cytolysin_C_RRE, Goadsporin_CD_RRE, Heterocycloanthracin_C_RRE, Lanthipeptide_LanB_RRE, Lasso_Fused_RRE, Mycofactocin_RRE, NHLP_CD_RRE, Other_Sactipeptide_rSAM_RRE, Pantocin_Microcin_RRE, Plantazolicin_C_RRE, PlpY_RRE, PqqD_RRE, Proteusin_Epimerase_RRE, Proteusin_Methyltransferase_RRE, Quinohemoprotein_rSAM_RRE, Ranthipeptide_rSAM_RRE, Stand_Alone_Lasso_RRE, Streptide_RRE, Subtilosin_rSAM_RRE, Thiaglutamate_B_RRE, Thiaglutamate_G_RRE, Thiaglutamate_I_RRE, Thiopeptide_F_RRE, Thuricin_rSAM_RRE, Thurincin_rSAM_RRE, Trifolitoxin_RRE]))",redox-cofactor,1.0,single,Isolate,,USHLN159,ValienteMoro_Claire,"Tamatave,MD;Africa",mosquito,adults,female,non_blood_fed,whole_body,Aedes_albopictus,,mosquito,field,LB,,,,,99.98,0.16,4925942.0,77.0,63973.0,697280.0,623820.0,111.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pantoea,Pantoea dispersa
USHLN159,contig00002,region001,terpene,False,[10000:13574],20000.0,(Terpene_synth or Terpene_synth_C or phytoene_synt or Lycopene_cycl or terpene_cyclase or NapT7 or fung_ggpps or fung_ggpps2 or trichodiene_synth or TRI5),terpene,1.0,single,Isolate,,USHLN159,ValienteMoro_Claire,"Tamatave,MD;Africa",mosquito,adults,female,non_blood_fed,whole_body,Aedes_albopictus,,mosquito,field,LB,,,,,99.98,0.16,4925942.0,77.0,63973.0,697280.0,623820.0,111.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pantoea,Pantoea dispersa
USHLN159,contig00002,region002,other,False,[30000:30804],30000.0,NasY,acyl_amino_acids,1.0,single,Isolate,,USHLN159,ValienteMoro_Claire,"Tamatave,MD;Africa",mosquito,adults,female,non_blood_fed,whole_body,Aedes_albopictus,,mosquito,field,LB,,,,,99.98,0.16,4925942.0,77.0,63973.0,697280.0,623820.0,111.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pantoea,Pantoea dispersa
USHLN159,contig00003,region001,NRPS,False,[20000:33695],30000.0,(VibH_like or Cy_tandem or (cds(Condensation and AMP-binding) and ((IBH_Asp and not SBH_Asp) or IBH_His or TBH_Asp or CyanoBH_Asp1 or CyanoBH_Asp2 or IPL or SalSyn or (EntA and EntC) or (GrbD and GrbE) or (FbnL and FbnM) or PvdO or PvdP or (Orn_monoox and not (KtzT or MetRS-like)) or Lys_monoox or VbsL))),NRP-metallophore,1.0,chemical_hybrid,Isolate,,USHLN159,ValienteMoro_Claire,"Tamatave,MD;Africa",mosquito,adults,female,non_blood_fed,whole_body,Aedes_albopictus,,mosquito,field,LB,,,,,99.98,0.16,4925942.0,77.0,63973.0,697280.0,623820.0,111.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pantoea,Pantoea dispersa
USHLN159,contig00005,region001,RiPP,False,[10000:16234],20000.0,((YcaO or TIGR03604) and ((thio_amide and (PF06968 or PF04055 or PF07366)) or Lant_dehydr_C or Lant_dehydr_N or PF07366 or PF06968 or PF04055) or thiostrepton),thiopeptide,1.0,single,Isolate,,USHLN159,ValienteMoro_Claire,"Tamatave,MD;Africa",mosquito,adults,female,non_blood_fed,whole_body,Aedes_albopictus,,mosquito,field,LB,,,,,99.98,0.16,4925942.0,77.0,63973.0,697280.0,623820.0,111.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pantoea,Pantoea dispersa
USHLN160,contig00001,region001,other,True,[10000:10615],20000.0,Autoind_synth,hserlactone,1.0,single,Isolate,,USHLN160,ValienteMoro_Claire,"Ankazobe,MD;Africa",mosquito,adults,female,non_blood_fed,whole_body,Aedes_albopictus,,mosquito,field,LB,,,,,99.98,0.16,4924596.0,66.0,74615.0,697172.0,623820.0,150.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pantoea,Pantoea dispersa
USHLN160,contig00001,region002,RiPP,False,[10000:12168],20000.0,"(cds(PF04055 and (TIGR04085 or SPASM)) and (TIGR02111 or TIGR03966) and minimum(1, [Bottromycin_Methyltransferase_RRE, Cyanobactin_D_RRE, Cytolysin_C_RRE, Goadsporin_CD_RRE, Heterocycloanthracin_C_RRE, Lanthipeptide_LanB_RRE, Lasso_Fused_RRE, Mycofactocin_RRE, NHLP_CD_RRE, Other_Sactipeptide_rSAM_RRE, Pantocin_Microcin_RRE, Plantazolicin_C_RRE, PlpY_RRE, PqqD_RRE, Proteusin_Epimerase_RRE, Proteusin_Methyltransferase_RRE, Quinohemoprotein_rSAM_RRE, Ranthipeptide_rSAM_RRE, Stand_Alone_Lasso_RRE, Streptide_RRE, Subtilosin_rSAM_RRE, Thiaglutamate_B_RRE, Thiaglutamate_G_RRE, Thiaglutamate_I_RRE, Thiopeptide_F_RRE, Thuricin_rSAM_RRE, Thurincin_rSAM_RRE, Trifolitoxin_RRE]))",redox-cofactor,1.0,single,Isolate,,USHLN160,ValienteMoro_Claire,"Ankazobe,MD;Africa",mosquito,adults,female,non_blood_fed,whole_body,Aedes_albopictus,,mosquito,field,LB,,,,,99.98,0.16,4924596.0,66.0,74615.0,697172.0,623820.0,150.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pantoea,Pantoea dispersa
USHLN160,contig00002,region001,other,False,[30000:30804],30000.0,NasY,acyl_amino_acids,1.0,single,Isolate,,USHLN160,ValienteMoro_Claire,"Ankazobe,MD;Africa",mosquito,adults,female,non_blood_fed,whole_body,Aedes_albopictus,,mosquito,field,LB,,,,,99.98,0.16,4924596.0,66.0,74615.0,697172.0,623820.0,150.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pantoea,Pantoea dispersa
USHLN160,contig00002,region002,terpene,False,[10000:13574],20000.0,(Terpene_synth or Terpene_synth_C or phytoene_synt or Lycopene_cycl or terpene_cyclase or NapT7 or fung_ggpps or fung_ggpps2 or trichodiene_synth or TRI5),terpene,1.0,single,Isolate,,USHLN160,ValienteMoro_Claire,"Ankazobe,MD;Africa",mosquito,adults,female,non_blood_fed,whole_body,Aedes_albopictus,,mosquito,field,LB,,,,,99.98,0.16,4924596.0,66.0,74615.0,697172.0,623820.0,150.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pantoea,Pantoea dispersa
USHLN160,contig00003,region001,NRPS,False,[20000:33695],30000.0,(VibH_like or Cy_tandem or (cds(Condensation and AMP-binding) and ((IBH_Asp and not SBH_Asp) or IBH_His or TBH_Asp or CyanoBH_Asp1 or CyanoBH_Asp2 or IPL or SalSyn or (EntA and EntC) or (GrbD and GrbE) or (FbnL and FbnM) or PvdO or PvdP or (Orn_monoox and not (KtzT or MetRS-like)) or Lys_monoox or VbsL))),NRP-metallophore,1.0,chemical_hybrid,Isolate,,USHLN160,ValienteMoro_Claire,"Ankazobe,MD;Africa",mosquito,adults,female,non_blood_fed,whole_body,Aedes_albopictus,,mosquito,field,LB,,,,,99.98,0.16,4924596.0,66.0,74615.0,697172.0,623820.0,150.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pantoea,Pantoea dispersa
USHLN160,contig00005,region001,RiPP,False,[10000:16234],20000.0,((YcaO or TIGR03604) and ((thio_amide and (PF06968 or PF04055 or PF07366)) or Lant_dehydr_C or Lant_dehydr_N or PF07366 or PF06968 or PF04055) or thiostrepton),thiopeptide,1.0,single,Isolate,,USHLN160,ValienteMoro_Claire,"Ankazobe,MD;Africa",mosquito,adults,female,non_blood_fed,whole_body,Aedes_albopictus,,mosquito,field,LB,,,,,99.98,0.16,4924596.0,66.0,74615.0,697172.0,623820.0,150.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pantoea,Pantoea dispersa
USHLN162,contig00002,region001,other,True,[10000:10615],20000.0,Autoind_synth,hserlactone,1.0,single,Isolate,,USHLN162,ValienteMoro_Claire,"Tamatave,MD;Africa",mosquito,adults,female,non_blood_fed,whole_body,Aedes_albopictus,,mosquito,field,LB,,,,,99.98,0.16,4923192.0,56.0,87914.0,726185.0,668929.0,112.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pantoea,Pantoea dispersa
USHLN162,contig00002,region002,RiPP,False,[10000:12168],20000.0,"(cds(PF04055 and (TIGR04085 or SPASM)) and (TIGR02111 or TIGR03966) and minimum(1, [Bottromycin_Methyltransferase_RRE, Cyanobactin_D_RRE, Cytolysin_C_RRE, Goadsporin_CD_RRE, Heterocycloanthracin_C_RRE, Lanthipeptide_LanB_RRE, Lasso_Fused_RRE, Mycofactocin_RRE, NHLP_CD_RRE, Other_Sactipeptide_rSAM_RRE, Pantocin_Microcin_RRE, Plantazolicin_C_RRE, PlpY_RRE, PqqD_RRE, Proteusin_Epimerase_RRE, Proteusin_Methyltransferase_RRE, Quinohemoprotein_rSAM_RRE, Ranthipeptide_rSAM_RRE, Stand_Alone_Lasso_RRE, Streptide_RRE, Subtilosin_rSAM_RRE, Thiaglutamate_B_RRE, Thiaglutamate_G_RRE, Thiaglutamate_I_RRE, Thiopeptide_F_RRE, Thuricin_rSAM_RRE, Thurincin_rSAM_RRE, Trifolitoxin_RRE]))",redox-cofactor,1.0,single,Isolate,,USHLN162,ValienteMoro_Claire,"Tamatave,MD;Africa",mosquito,adults,female,non_blood_fed,whole_body,Aedes_albopictus,,mosquito,field,LB,,,,,99.98,0.16,4923192.0,56.0,87914.0,726185.0,668929.0,112.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pantoea,Pantoea dispersa
USHLN162,contig00003,region001,terpene,False,[10000:13574],20000.0,(Terpene_synth or Terpene_synth_C or phytoene_synt or Lycopene_cycl or terpene_cyclase or NapT7 or fung_ggpps or fung_ggpps2 or trichodiene_synth or TRI5),terpene,1.0,single,Isolate,,USHLN162,ValienteMoro_Claire,"Tamatave,MD;Africa",mosquito,adults,female,non_blood_fed,whole_body,Aedes_albopictus,,mosquito,field,LB,,,,,99.98,0.16,4923192.0,56.0,87914.0,726185.0,668929.0,112.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pantoea,Pantoea dispersa
USHLN162,contig00003,region002,other,False,[30000:30804],30000.0,NasY,acyl_amino_acids,1.0,single,Isolate,,USHLN162,ValienteMoro_Claire,"Tamatave,MD;Africa",mosquito,adults,female,non_blood_fed,whole_body,Aedes_albopictus,,mosquito,field,LB,,,,,99.98,0.16,4923192.0,56.0,87914.0,726185.0,668929.0,112.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pantoea,Pantoea dispersa
USHLN162,contig00004,region001,NRPS,False,[20000:33695],30000.0,(VibH_like or Cy_tandem or (cds(Condensation and AMP-binding) and ((IBH_Asp and not SBH_Asp) or IBH_His or TBH_Asp or CyanoBH_Asp1 or CyanoBH_Asp2 or IPL or SalSyn or (EntA and EntC) or (GrbD and GrbE) or (FbnL and FbnM) or PvdO or PvdP or (Orn_monoox and not (KtzT or MetRS-like)) or Lys_monoox or VbsL))),NRP-metallophore,1.0,chemical_hybrid,Isolate,,USHLN162,ValienteMoro_Claire,"Tamatave,MD;Africa",mosquito,adults,female,non_blood_fed,whole_body,Aedes_albopictus,,mosquito,field,LB,,,,,99.98,0.16,4923192.0,56.0,87914.0,726185.0,668929.0,112.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pantoea,Pantoea dispersa
USHLN162,contig00005,region001,RiPP,False,[10000:16234],20000.0,((YcaO or TIGR03604) and ((thio_amide and (PF06968 or PF04055 or PF07366)) or Lant_dehydr_C or Lant_dehydr_N or PF07366 or PF06968 or PF04055) or thiostrepton),thiopeptide,1.0,single,Isolate,,USHLN162,ValienteMoro_Claire,"Tamatave,MD;Africa",mosquito,adults,female,non_blood_fed,whole_body,Aedes_albopictus,,mosquito,field,LB,,,,,99.98,0.16,4923192.0,56.0,87914.0,726185.0,668929.0,112.0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pantoea,Pantoea dispersa
