sampleID,contignumber,regionnumber,category,contig_edge,core_location,cutoff,detection_rule,product,protocluster_number,kind,internal_id,sequencing_run,seq_sumission_date,data_return_date,plate_location,internal_date_received,external_id,source_lab,isolate_name,genus_predicted,species_predicted,isolation_date,lat_lon,isolate_source,comments,antibiotics_pr_partial_resistance,confirmed_media_for_growth,source,location_country,life_stage,sex,feeding_status,tissue,mosquito_species,mosquito_strain,lab_field,identity_via_wgs_kraken2,percent_28,species,percent_30,x31,qc_pass,completeness,contamination,genome_size_bp,number_contigs,mean_contig_length_bp,longest_contig_bp,gc,number_predicted_genes,n50,total_reads,avg_coverage,gtdb_domain,gtdb_parent,gtbd_class,gtdb_order,gtdb_family,gtdb_genus,gtdb_species,fastani_reference,fastani_ani,fastani_af,==...
USHLN215,contig00010,region001,PKS,False,[116673:117846](-),20000.0,(Chal_sti_synt_C or Chal_sti_synt_N),T3PKS,1.0,neighbouring,USHLN215,UW-2,07/07/2022,8/19/22,C9,12/01/2021,21a,"ValienteMoro,Claire",Staphylococcus epidermidis,Staphylococcu,epidermidis,2010 November,Ambohidratrimo,mosquito,,,"LBm, 28°C, 48h solid medium",mosquito,Ambohidratrimo,adult,female,sugar,body,Aedes albopictus,,field,Kocuria,89.09,rosea,86.25,,Pass,99.34,0.0,3935833.0,71.0,55434.0,552597.0,72.7,3633.0,275426.0,3820061.0,142.0,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Kocuria,Kocuria rosea,GCF_006094695.1,98.44,0.9,True
USHLN215,contig00010,region002,RiPP,False,[152945:153230](+),20000.0,(strepbact or Antimicrobial14 or Bacteriocin_IId or BacteriocIIc_cy or Bacteriocin_II or Bacteriocin_IIi or Lactococcin or Antimicrobial17 or Lactococcin_972 or Bacteriocin_IIc or LcnG-beta or Cloacin or Linocin_M18 or TIGR03651 or TIGR03693 or TIGR03601 or TIGR03795 or TIGR03975 or DUF692 or TIGR01193),RiPP-like,1.0,single,USHLN215,UW-2,07/07/2022,8/19/22,C9,12/01/2021,21a,"ValienteMoro,Claire",Staphylococcus epidermidis,Staphylococcu,epidermidis,2010 November,Ambohidratrimo,mosquito,,,"LBm, 28°C, 48h solid medium",mosquito,Ambohidratrimo,adult,female,sugar,body,Aedes albopictus,,field,Kocuria,89.09,rosea,86.25,,Pass,99.34,0.0,3935833.0,71.0,55434.0,552597.0,72.7,3633.0,275426.0,3820061.0,142.0,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Kocuria,Kocuria rosea,GCF_006094695.1,98.44,0.9,True
USHLN215,contig00012,region001,other,False,[45923:48323](+),20000.0,IucA_IucC,siderophore,1.0,single,USHLN215,UW-2,07/07/2022,8/19/22,C9,12/01/2021,21a,"ValienteMoro,Claire",Staphylococcus epidermidis,Staphylococcu,epidermidis,2010 November,Ambohidratrimo,mosquito,,,"LBm, 28°C, 48h solid medium",mosquito,Ambohidratrimo,adult,female,sugar,body,Aedes albopictus,,field,Kocuria,89.09,rosea,86.25,,Pass,99.34,0.0,3935833.0,71.0,55434.0,552597.0,72.7,3633.0,275426.0,3820061.0,142.0,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Kocuria,Kocuria rosea,GCF_006094695.1,98.44,0.9,True
USHLN215,contig00013,region001,NRPS,False,[29933:32498](+),0.0,cds((PP-binding or NAD_binding_4) and (AMP-binding or A-OX)),NRPS-like,1.0,single,USHLN215,UW-2,07/07/2022,8/19/22,C9,12/01/2021,21a,"ValienteMoro,Claire",Staphylococcus epidermidis,Staphylococcu,epidermidis,2010 November,Ambohidratrimo,mosquito,,,"LBm, 28°C, 48h solid medium",mosquito,Ambohidratrimo,adult,female,sugar,body,Aedes albopictus,,field,Kocuria,89.09,rosea,86.25,,Pass,99.34,0.0,3935833.0,71.0,55434.0,552597.0,72.7,3633.0,275426.0,3820061.0,142.0,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Kocuria,Kocuria rosea,GCF_006094695.1,98.44,0.9,True
USHLN215,contig00021,region001,terpene,True,[12697:13834](+),20000.0,(Terpene_synth or Terpene_synth_C or phytoene_synt or Lycopene_cycl or terpene_cyclase or NapT7 or fung_ggpps or fung_ggpps2 or trichodiene_synth or TRI5),terpene,1.0,single,USHLN215,UW-2,07/07/2022,8/19/22,C9,12/01/2021,21a,"ValienteMoro,Claire",Staphylococcus epidermidis,Staphylococcu,epidermidis,2010 November,Ambohidratrimo,mosquito,,,"LBm, 28°C, 48h solid medium",mosquito,Ambohidratrimo,adult,female,sugar,body,Aedes albopictus,,field,Kocuria,89.09,rosea,86.25,,Pass,99.34,0.0,3935833.0,71.0,55434.0,552597.0,72.7,3633.0,275426.0,3820061.0,142.0,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Kocuria,Kocuria rosea,GCF_006094695.1,98.44,0.9,True
USHLN217,contig00001,region001,other,False,[18567:25383],10000.0,(HMGL-like and AMP-binding),betalactone,1.0,single,USHLN217,UW-2,07/07/2022,8/19/22,D9,12/01/2021,112,"ValienteMoro,Claire",Kocuria sp.,Kocuria,-,2010 November,"Tamatave, Madagascar",mosquito,,,"LBm, 28°C, 48h solid medium",mosquito,"Tamatave, Madagascar",adult,male,,body,Aedes albopictus,,field,Kocuria,87.17,unclassified/sp. KD4,36.36,,Pass,99.34,0.0,2880105.0,41.0,70246.0,525606.0,68.8,2624.0,329263.0,3663071.0,189.0,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Kocuria,Kocuria marina,GCA_014652975.1,98.69,0.94,True
USHLN217,contig00001,region002,NRPS,False,[450177:454227](-),5000.0,(AMP-binding and PP-binding and TIGR02353),NAPAA,1.0,single,USHLN217,UW-2,07/07/2022,8/19/22,D9,12/01/2021,112,"ValienteMoro,Claire",Kocuria sp.,Kocuria,-,2010 November,"Tamatave, Madagascar",mosquito,,,"LBm, 28°C, 48h solid medium",mosquito,"Tamatave, Madagascar",adult,male,,body,Aedes albopictus,,field,Kocuria,87.17,unclassified/sp. KD4,36.36,,Pass,99.34,0.0,2880105.0,41.0,70246.0,525606.0,68.8,2624.0,329263.0,3663071.0,189.0,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Kocuria,Kocuria marina,GCA_014652975.1,98.69,0.94,True
USHLN217,contig00001,region003,other,False,[510193:512020](+),20000.0,IucA_IucC,siderophore,1.0,single,USHLN217,UW-2,07/07/2022,8/19/22,D9,12/01/2021,112,"ValienteMoro,Claire",Kocuria sp.,Kocuria,-,2010 November,"Tamatave, Madagascar",mosquito,,,"LBm, 28°C, 48h solid medium",mosquito,"Tamatave, Madagascar",adult,male,,body,Aedes albopictus,,field,Kocuria,87.17,unclassified/sp. KD4,36.36,,Pass,99.34,0.0,2880105.0,41.0,70246.0,525606.0,68.8,2624.0,329263.0,3663071.0,189.0,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Kocuria,Kocuria marina,GCA_014652975.1,98.69,0.94,True
USHLN217,contig00004,region001,terpene,False,[13417:14317](+),20000.0,(Terpene_synth or Terpene_synth_C or phytoene_synt or Lycopene_cycl or terpene_cyclase or NapT7 or fung_ggpps or fung_ggpps2 or trichodiene_synth or TRI5),terpene,1.0,single,USHLN217,UW-2,07/07/2022,8/19/22,D9,12/01/2021,112,"ValienteMoro,Claire",Kocuria sp.,Kocuria,-,2010 November,"Tamatave, Madagascar",mosquito,,,"LBm, 28°C, 48h solid medium",mosquito,"Tamatave, Madagascar",adult,male,,body,Aedes albopictus,,field,Kocuria,87.17,unclassified/sp. KD4,36.36,,Pass,99.34,0.0,2880105.0,41.0,70246.0,525606.0,68.8,2624.0,329263.0,3663071.0,189.0,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Kocuria,Kocuria marina,GCA_014652975.1,98.69,0.94,True
USHLN217,contig00008,region001,PKS,False,[78882:80028](-),20000.0,(Chal_sti_synt_C or Chal_sti_synt_N),T3PKS,1.0,single,USHLN217,UW-2,07/07/2022,8/19/22,D9,12/01/2021,112,"ValienteMoro,Claire",Kocuria sp.,Kocuria,-,2010 November,"Tamatave, Madagascar",mosquito,,,"LBm, 28°C, 48h solid medium",mosquito,"Tamatave, Madagascar",adult,male,,body,Aedes albopictus,,field,Kocuria,87.17,unclassified/sp. KD4,36.36,,Pass,99.34,0.0,2880105.0,41.0,70246.0,525606.0,68.8,2624.0,329263.0,3663071.0,189.0,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Kocuria,Kocuria marina,GCA_014652975.1,98.69,0.94,True
USHLN218,contig00001,region001,NRPS,False,[539560:543559](+),5000.0,(AMP-binding and PP-binding and TIGR02353),NAPAA,1.0,single,USHLN218,UW-2,07/07/2022,8/19/22,E9,12/01/2021,67a,"ValienteMoro,Claire",Bacillus sp,Bacillus,-,2010 November,"Tsimbazaza parc, Antananarivo, Madagascar",mosquito,,,"LBm, 28°C, 48h solid medium",mosquito,"Tsimbazaza parc, Antananarivo, Madagascar",adult,male,,body,Aedes albopictus,,field,Arthrobacter,17.13,unclassified,7.02,,Pass,99.31,2.79,4658041.0,50.0,93160.0,809580.0,68.0,4247.0,535460.0,4140475.0,132.0,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Arthrobacter_F,,,,,True
USHLN218,contig00001,region002,NRPS,False,[790409:794282](-),5000.0,(AMP-binding and PP-binding and TIGR02353),NAPAA,1.0,single,USHLN218,UW-2,07/07/2022,8/19/22,E9,12/01/2021,67a,"ValienteMoro,Claire",Bacillus sp,Bacillus,-,2010 November,"Tsimbazaza parc, Antananarivo, Madagascar",mosquito,,,"LBm, 28°C, 48h solid medium",mosquito,"Tsimbazaza parc, Antananarivo, Madagascar",adult,male,,body,Aedes albopictus,,field,Arthrobacter,17.13,unclassified,7.02,,Pass,99.31,2.79,4658041.0,50.0,93160.0,809580.0,68.0,4247.0,535460.0,4140475.0,132.0,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Arthrobacter_F,,,,,True
USHLN218,contig00002,region001,other,False,[52362:54237](-),20000.0,IucA_IucC,siderophore,1.0,single,USHLN218,UW-2,07/07/2022,8/19/22,E9,12/01/2021,67a,"ValienteMoro,Claire",Bacillus sp,Bacillus,-,2010 November,"Tsimbazaza parc, Antananarivo, Madagascar",mosquito,,,"LBm, 28°C, 48h solid medium",mosquito,"Tsimbazaza parc, Antananarivo, Madagascar",adult,male,,body,Aedes albopictus,,field,Arthrobacter,17.13,unclassified,7.02,,Pass,99.31,2.79,4658041.0,50.0,93160.0,809580.0,68.0,4247.0,535460.0,4140475.0,132.0,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Arthrobacter_F,,,,,True
USHLN218,contig00002,region002,RiPP,False,[71483:72299](-),20000.0,(strepbact or Antimicrobial14 or Bacteriocin_IId or BacteriocIIc_cy or Bacteriocin_II or Bacteriocin_IIi or Lactococcin or Antimicrobial17 or Lactococcin_972 or Bacteriocin_IIc or LcnG-beta or Cloacin or Linocin_M18 or TIGR03651 or TIGR03693 or TIGR03601 or TIGR03795 or TIGR03975 or DUF692 or TIGR01193),RiPP-like,1.0,single,USHLN218,UW-2,07/07/2022,8/19/22,E9,12/01/2021,67a,"ValienteMoro,Claire",Bacillus sp,Bacillus,-,2010 November,"Tsimbazaza parc, Antananarivo, Madagascar",mosquito,,,"LBm, 28°C, 48h solid medium",mosquito,"Tsimbazaza parc, Antananarivo, Madagascar",adult,male,,body,Aedes albopictus,,field,Arthrobacter,17.13,unclassified,7.02,,Pass,99.31,2.79,4658041.0,50.0,93160.0,809580.0,68.0,4247.0,535460.0,4140475.0,132.0,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Arthrobacter_F,,,,,True
USHLN218,contig00002,region003,terpene,False,[122209:123160](+),20000.0,(Terpene_synth or Terpene_synth_C or phytoene_synt or Lycopene_cycl or terpene_cyclase or NapT7 or fung_ggpps or fung_ggpps2 or trichodiene_synth or TRI5),terpene,1.0,single,USHLN218,UW-2,07/07/2022,8/19/22,E9,12/01/2021,67a,"ValienteMoro,Claire",Bacillus sp,Bacillus,-,2010 November,"Tsimbazaza parc, Antananarivo, Madagascar",mosquito,,,"LBm, 28°C, 48h solid medium",mosquito,"Tsimbazaza parc, Antananarivo, Madagascar",adult,male,,body,Aedes albopictus,,field,Arthrobacter,17.13,unclassified,7.02,,Pass,99.31,2.79,4658041.0,50.0,93160.0,809580.0,68.0,4247.0,535460.0,4140475.0,132.0,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Arthrobacter_F,,,,,True
USHLN218,contig00003,region001,PKS,False,[248649:249834](+),20000.0,(Chal_sti_synt_C or Chal_sti_synt_N),T3PKS,1.0,single,USHLN218,UW-2,07/07/2022,8/19/22,E9,12/01/2021,67a,"ValienteMoro,Claire",Bacillus sp,Bacillus,-,2010 November,"Tsimbazaza parc, Antananarivo, Madagascar",mosquito,,,"LBm, 28°C, 48h solid medium",mosquito,"Tsimbazaza parc, Antananarivo, Madagascar",adult,male,,body,Aedes albopictus,,field,Arthrobacter,17.13,unclassified,7.02,,Pass,99.31,2.79,4658041.0,50.0,93160.0,809580.0,68.0,4247.0,535460.0,4140475.0,132.0,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Arthrobacter_F,,,,,True
USHLN218,contig00003,region002,NRPS,False,[313941:319667],5000.0,(AMP-binding and PP-binding and TIGR02353),NAPAA,1.0,single,USHLN218,UW-2,07/07/2022,8/19/22,E9,12/01/2021,67a,"ValienteMoro,Claire",Bacillus sp,Bacillus,-,2010 November,"Tsimbazaza parc, Antananarivo, Madagascar",mosquito,,,"LBm, 28°C, 48h solid medium",mosquito,"Tsimbazaza parc, Antananarivo, Madagascar",adult,male,,body,Aedes albopictus,,field,Arthrobacter,17.13,unclassified,7.02,,Pass,99.31,2.79,4658041.0,50.0,93160.0,809580.0,68.0,4247.0,535460.0,4140475.0,132.0,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Arthrobacter_F,,,,,True
USHLN218,contig00010,region001,other,False,[18666:19062](+),20000.0,ectoine_synt,ectoine,1.0,single,USHLN218,UW-2,07/07/2022,8/19/22,E9,12/01/2021,67a,"ValienteMoro,Claire",Bacillus sp,Bacillus,-,2010 November,"Tsimbazaza parc, Antananarivo, Madagascar",mosquito,,,"LBm, 28°C, 48h solid medium",mosquito,"Tsimbazaza parc, Antananarivo, Madagascar",adult,male,,body,Aedes albopictus,,field,Arthrobacter,17.13,unclassified,7.02,,Pass,99.31,2.79,4658041.0,50.0,93160.0,809580.0,68.0,4247.0,535460.0,4140475.0,132.0,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Arthrobacter_F,,,,,True
USHLN218,contig00013,region001,NRPS,True,[11988:14631](+),0.0,cds((PP-binding or NAD_binding_4) and (AMP-binding or A-OX)),NRPS-like,1.0,single,USHLN218,UW-2,07/07/2022,8/19/22,E9,12/01/2021,67a,"ValienteMoro,Claire",Bacillus sp,Bacillus,-,2010 November,"Tsimbazaza parc, Antananarivo, Madagascar",mosquito,,,"LBm, 28°C, 48h solid medium",mosquito,"Tsimbazaza parc, Antananarivo, Madagascar",adult,male,,body,Aedes albopictus,,field,Arthrobacter,17.13,unclassified,7.02,,Pass,99.31,2.79,4658041.0,50.0,93160.0,809580.0,68.0,4247.0,535460.0,4140475.0,132.0,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Arthrobacter_F,,,,,True
USHLN218,contig00014,region001,other,True,[6076:12810],10000.0,(HMGL-like and AMP-binding),betalactone,1.0,single,USHLN218,UW-2,07/07/2022,8/19/22,E9,12/01/2021,67a,"ValienteMoro,Claire",Bacillus sp,Bacillus,-,2010 November,"Tsimbazaza parc, Antananarivo, Madagascar",mosquito,,,"LBm, 28°C, 48h solid medium",mosquito,"Tsimbazaza parc, Antananarivo, Madagascar",adult,male,,body,Aedes albopictus,,field,Arthrobacter,17.13,unclassified,7.02,,Pass,99.31,2.79,4658041.0,50.0,93160.0,809580.0,68.0,4247.0,535460.0,4140475.0,132.0,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Arthrobacter_F,,,,,True
USHLN220,contig00001,region001,PKS,False,[720868:722014](+),20000.0,(Chal_sti_synt_C or Chal_sti_synt_N),T3PKS,1.0,single,USHLN220,UW-3,8/23/22,09/09/2022,G9,12/01/2021,100,"ValienteMoro,Claire",Kocuria sp.,Kocuria,-,2010 November,"Ankazobe, Madagascar",mosquito,,,"LBm, 28°C, 48h solid medium",mosquito,"Ankazobe, Madagascar",adult,male,,body,Aedes albopictus,,field,Kocuria,74.64,unclassified/sp. KD4,30.33,,Pass,98.68,0.0,2887794.0,37.0,78048.0,778452.0,68.8,2619.0,371620.0,5858336.0,299.0,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Kocuria,Kocuria marina,GCA_014652975.1,98.72,0.93,True
USHLN220,contig00002,region001,other,False,[58712:65528],10000.0,(HMGL-like and AMP-binding),betalactone,1.0,single,USHLN220,UW-3,8/23/22,09/09/2022,G9,12/01/2021,100,"ValienteMoro,Claire",Kocuria sp.,Kocuria,-,2010 November,"Ankazobe, Madagascar",mosquito,,,"LBm, 28°C, 48h solid medium",mosquito,"Ankazobe, Madagascar",adult,male,,body,Aedes albopictus,,field,Kocuria,74.64,unclassified/sp. KD4,30.33,,Pass,98.68,0.0,2887794.0,37.0,78048.0,778452.0,68.8,2619.0,371620.0,5858336.0,299.0,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Kocuria,Kocuria marina,GCA_014652975.1,98.72,0.93,True
USHLN220,contig00002,region002,NRPS,False,[488303:492353](-),5000.0,(AMP-binding and PP-binding and TIGR02353),NAPAA,1.0,single,USHLN220,UW-3,8/23/22,09/09/2022,G9,12/01/2021,100,"ValienteMoro,Claire",Kocuria sp.,Kocuria,-,2010 November,"Ankazobe, Madagascar",mosquito,,,"LBm, 28°C, 48h solid medium",mosquito,"Ankazobe, Madagascar",adult,male,,body,Aedes albopictus,,field,Kocuria,74.64,unclassified/sp. KD4,30.33,,Pass,98.68,0.0,2887794.0,37.0,78048.0,778452.0,68.8,2619.0,371620.0,5858336.0,299.0,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Kocuria,Kocuria marina,GCA_014652975.1,98.72,0.93,True
USHLN220,contig00002,region003,other,False,[548583:550410](+),20000.0,IucA_IucC,siderophore,1.0,single,USHLN220,UW-3,8/23/22,09/09/2022,G9,12/01/2021,100,"ValienteMoro,Claire",Kocuria sp.,Kocuria,-,2010 November,"Ankazobe, Madagascar",mosquito,,,"LBm, 28°C, 48h solid medium",mosquito,"Ankazobe, Madagascar",adult,male,,body,Aedes albopictus,,field,Kocuria,74.64,unclassified/sp. KD4,30.33,,Pass,98.68,0.0,2887794.0,37.0,78048.0,778452.0,68.8,2619.0,371620.0,5858336.0,299.0,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Kocuria,Kocuria marina,GCA_014652975.1,98.72,0.93,True
USHLN220,contig00007,region001,terpene,False,[12959:13859](+),20000.0,(Terpene_synth or Terpene_synth_C or phytoene_synt or Lycopene_cycl or terpene_cyclase or NapT7 or fung_ggpps or fung_ggpps2 or trichodiene_synth or TRI5),terpene,1.0,single,USHLN220,UW-3,8/23/22,09/09/2022,G9,12/01/2021,100,"ValienteMoro,Claire",Kocuria sp.,Kocuria,-,2010 November,"Ankazobe, Madagascar",mosquito,,,"LBm, 28°C, 48h solid medium",mosquito,"Ankazobe, Madagascar",adult,male,,body,Aedes albopictus,,field,Kocuria,74.64,unclassified/sp. KD4,30.33,,Pass,98.68,0.0,2887794.0,37.0,78048.0,778452.0,68.8,2619.0,371620.0,5858336.0,299.0,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Kocuria,Kocuria marina,GCA_014652975.1,98.72,0.93,True
USHLN226,contig00004,region001,NRPS,False,[38919:46083](-),20000.0,cds(Condensation and (AMP-binding or A-OX)),NRPS,1.0,single,USHLN226,UW-2,07/07/2022,8/19/22,F9,12/01/2021,13a,"ValienteMoro,Claire",Planococcus sp.,Planococcus,-,2010 November,Ambohidratrimo,mosquito,,,"LBm, 28°C, 48h solid medium",mosquito,Ambohidratrimo,adult,male,,body,Aedes albopictus,,field,Staphylococcus,98.55,epidermis,95.45,,Pass,99.67,0.09,2536184.0,109.0,23267.0,293571.0,32.0,2402.0,118026.0,3042999.0,178.0,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,Staphylococcus epidermidis,GCF_006742205.1,99.34,0.93,True
USHLN226,contig00016,region001,other,False,[15089:20082],20000.0,IucA_IucC,siderophore,1.0,single,USHLN226,UW-2,07/07/2022,8/19/22,F9,12/01/2021,13a,"ValienteMoro,Claire",Planococcus sp.,Planococcus,-,2010 November,Ambohidratrimo,mosquito,,,"LBm, 28°C, 48h solid medium",mosquito,Ambohidratrimo,adult,male,,body,Aedes albopictus,,field,Staphylococcus,98.55,epidermis,95.45,,Pass,99.67,0.09,2536184.0,109.0,23267.0,293571.0,32.0,2402.0,118026.0,3042999.0,178.0,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,Staphylococcus epidermidis,GCF_006742205.1,99.34,0.93,True
USHLN226,contig00021,region001,RiPP,False,[12301:13011],20000.0,(TIGR04223 or AgrB),cyclic-lactone-autoinducer,1.0,single,USHLN226,UW-2,07/07/2022,8/19/22,F9,12/01/2021,13a,"ValienteMoro,Claire",Planococcus sp.,Planococcus,-,2010 November,Ambohidratrimo,mosquito,,,"LBm, 28°C, 48h solid medium",mosquito,Ambohidratrimo,adult,male,,body,Aedes albopictus,,field,Staphylococcus,98.55,epidermis,95.45,,Pass,99.67,0.09,2536184.0,109.0,23267.0,293571.0,32.0,2402.0,118026.0,3042999.0,178.0,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,Staphylococcus epidermidis,GCF_006742205.1,99.34,0.93,True
USHLN226,contig00023,region001,PKS,True,[21856:23023](+),20000.0,(Chal_sti_synt_C or Chal_sti_synt_N),T3PKS,1.0,single,USHLN226,UW-2,07/07/2022,8/19/22,F9,12/01/2021,13a,"ValienteMoro,Claire",Planococcus sp.,Planococcus,-,2010 November,Ambohidratrimo,mosquito,,,"LBm, 28°C, 48h solid medium",mosquito,Ambohidratrimo,adult,male,,body,Aedes albopictus,,field,Staphylococcus,98.55,epidermis,95.45,,Pass,99.67,0.09,2536184.0,109.0,23267.0,293571.0,32.0,2402.0,118026.0,3042999.0,178.0,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,Staphylococcus epidermidis,GCF_006742205.1,99.34,0.93,True
USHLN227,contig00004,region001,other,False,[133154:149381],20000.0,(APE_KS1 or APE_KS2),arylpolyene,1.0,neighbouring,USHLN227,UW-2,07/07/2022,8/19/22,G9,12/01/2021,H,"ValienteMoro,Claire",Chryseobacterium sp.,Chryseobacterium,-,2017,La Reunion Laboratory population,mosquito,,,"LBm, 28°C, 48h solid medium",mosquito,La Reunion,adult,female,sugar,gut,Aedes albopictus,,field,Chryseobacterium,72.69,unclassified/sp. ZHP1,60.19,,Pass,100.0,0.49,4411847.0,125.0,35294.0,223958.0,35.9,4067.0,128748.0,3515679.0,119.0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium mucoviscidosis,GCF_002177115.1,96.4,0.89,False
USHLN227,contig00007,region001,RiPP,True,[161281:166462],20000.0,((LANC_like and (Lant_dehydr_N or Lant_dehydr_C)) and not (YcaO or TIGR03882)),lanthipeptide-class-i,1.0,single,USHLN227,UW-2,07/07/2022,8/19/22,G9,12/01/2021,H,"ValienteMoro,Claire",Chryseobacterium sp.,Chryseobacterium,-,2017,La Reunion Laboratory population,mosquito,,,"LBm, 28°C, 48h solid medium",mosquito,La Reunion,adult,female,sugar,gut,Aedes albopictus,,field,Chryseobacterium,72.69,unclassified/sp. ZHP1,60.19,,Pass,100.0,0.49,4411847.0,125.0,35294.0,223958.0,35.9,4067.0,128748.0,3515679.0,119.0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium mucoviscidosis,GCF_002177115.1,96.4,0.89,False
USHLN227,contig00021,region001,terpene,False,[42640:43477](-),20000.0,(Terpene_synth or Terpene_synth_C or phytoene_synt or Lycopene_cycl or terpene_cyclase or NapT7 or fung_ggpps or fung_ggpps2 or trichodiene_synth or TRI5),terpene,1.0,single,USHLN227,UW-2,07/07/2022,8/19/22,G9,12/01/2021,H,"ValienteMoro,Claire",Chryseobacterium sp.,Chryseobacterium,-,2017,La Reunion Laboratory population,mosquito,,,"LBm, 28°C, 48h solid medium",mosquito,La Reunion,adult,female,sugar,gut,Aedes albopictus,,field,Chryseobacterium,72.69,unclassified/sp. ZHP1,60.19,,Pass,100.0,0.49,4411847.0,125.0,35294.0,223958.0,35.9,4067.0,128748.0,3515679.0,119.0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium mucoviscidosis,GCF_002177115.1,96.4,0.89,False
USHLN227,contig00037,region001,RiPP,False,[26729:27194],20000.0,(mvd or mvnA),microviridin,1.0,single,USHLN227,UW-2,07/07/2022,8/19/22,G9,12/01/2021,H,"ValienteMoro,Claire",Chryseobacterium sp.,Chryseobacterium,-,2017,La Reunion Laboratory population,mosquito,,,"LBm, 28°C, 48h solid medium",mosquito,La Reunion,adult,female,sugar,gut,Aedes albopictus,,field,Chryseobacterium,72.69,unclassified/sp. ZHP1,60.19,,Pass,100.0,0.49,4411847.0,125.0,35294.0,223958.0,35.9,4067.0,128748.0,3515679.0,119.0,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium mucoviscidosis,GCF_002177115.1,96.4,0.89,False
USHLN228,contig00001,region001,PKS,False,[587420:588566](+),20000.0,(Chal_sti_synt_C or Chal_sti_synt_N),T3PKS,1.0,single,USHLN228,UW-2,07/07/2022,8/19/22,H9,12/01/2021,15b,"ValienteMoro,Claire",Terrabacter sp.,Terrabacter,-,2010 November,"Ambohidratrimo, Madagascar",mosquito,,,"LBm, 28°C, 48h solid medium",mosquito,"Ambohidratrimo, Madagascar",adult,male,,body,Aedes albopictus,,field,Kocuria,88.32,unclassified/sp. KD4,38.08,,Pass,98.68,0.0,2846916.0,31.0,91836.0,722724.0,68.8,2562.0,384214.0,3675375.0,191.0,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Kocuria,Kocuria marina,GCA_014652975.1,98.69,0.92,True
